kind,status,is_active,status_label,relevance_score,title,title_en,organization,supplier,amount,contract_value,budget_amount,currency,currency_code,budget_scope,cpv,special_number,publication_date,contract_date,deadline,url,query,source
tender,closed,False,Closed,40,Доставка на интернет за нуждите на Териториално поделение „Държавно горско стопанство - Брезник”,,"ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ ""ДЪРЖАВНО ГОРСКО СТОПАНСТВО - БРЕЗНИК""",,270.0,,270.0,3,BGN,Estimated value: 270 BGN,72400000,02724-2022-0165,2022-06-27T11:43:11.213000+00:00,,2022-07-08T17:59:00+00:00,https://app.eop.bg/today/tenders/221190,72400000,advanced_tenders_cpv
contract,awarded,False,Awarded,40,„Избор на изпълнител за доставка на интернет за нуждите на Териториално поделение „Държавно горско стопанство София”,,"ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ ДЪРЖАВНО ГОРСКО СТОПАНСТВО ""СОФИЯ""",БЪЛГАРСКА ТЕЛЕКОМУНИКАЦИОННА КОМПАНИЯ ЕАД,,468.0,468.0,3,BGN,Contract value: 468 BGN,72400000,02724-2022-0131,2022-06-22T10:48:42.713000+00:00,2022-06-20T21:00:00+00:00,,https://app.eop.bg/today/tenders/215424,72400000,contracts_cpv
contract,awarded,False,Awarded,40,Поддръжка на технологичната инфраструктура на Патентно ведомство на Република България,,ПАТЕНТНО ВЕДОМСТВО НА РЕПУБЛИКА БЪЛГАРИЯ,Ай Пи Сек ЕООД,,69990.0,69990.0,3,BGN,Contract value: 69 990 BGN,48800000,00738-2022-0003,2022-06-20T11:05:13.813000+00:00,2022-06-19T21:00:00+00:00,,https://app.eop.bg/today/tenders/212924,48800000,contracts_cpv
contract,awarded,False,Awarded,40,Осигуряване/предоставяне на Интернет в обекти на „БДЖ Пътнически превози“ ЕООД,,"""БДЖ-ПЪТНИЧЕСКИ ПРЕВОЗИ"" съкратено ""БДЖ - ПП"" ЕООД",БДИН БГ КОМ ООД,,1512.0,1512.0,3,BGN,Contract value: 1 512 BGN,72400000,01605-2022-0002,2022-06-17T08:48:51.083000+00:00,2022-06-13T21:00:00+00:00,,https://app.eop.bg/today/tenders/177544,72400000,contracts_cpv
contract,awarded,False,Awarded,40,Осигуряване/предоставяне на Интернет в обекти на „БДЖ Пътнически превози“ ЕООД,,"""БДЖ-ПЪТНИЧЕСКИ ПРЕВОЗИ"" съкратено ""БДЖ - ПП"" ЕООД",А1 България ЕАД,,22464.0,22464.0,3,BGN,Contract value: 22 464 BGN,72400000,01605-2022-0002,2022-06-17T08:48:51.083000+00:00,2022-06-12T21:00:00+00:00,,https://app.eop.bg/today/tenders/177544,72400000,contracts_cpv
contract,awarded,False,Awarded,40,„Избор на изпълнител за доставка на интернет за нуждите на Териториално поделение „Държавно горско стопанство - Самоков”.,,"ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ ДЪРЖАВНО ГОРСКО СТОПАНСТВО""САМОКОВ""",БЪЛГАРСКА ТЕЛЕКОМУНИКАЦИОННА КОМПАНИЯ ЕАД,,600.0,600.0,3,BGN,Contract value: 600 BGN,72400000,02724-2022-0109,2022-06-13T09:42:31.563000+00:00,2022-06-07T21:00:00+00:00,,https://app.eop.bg/today/tenders/210326,72400000,contracts_cpv
tender,closed,False,Closed,40,„Избор на изпълнител за доставка на интернет за нуждите на ТП „ДГС Благоевград”,,"ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ ""ДЪРЖАВНО ГОРСКО СТОПАНСТВО БЛАГОЕВГРАД""",,2050.0,,2050.0,3,BGN,Estimated value: 2 050 BGN,72400000,02724-2022-0145,2022-06-13T07:29:27.843000+00:00,,2022-06-23T17:59:00+00:00,https://app.eop.bg/today/tenders/217779,72400000,advanced_tenders_cpv
contract,awarded,False,Awarded,40,"""Поддръжка, актуализация и абонаментно обслужване на счетоводен програмен продукт ""Ривал"", внедрен в централното управление на ЮИДП ДП и териториалните му поделения за срок от 36 месеца""",,ЮГОИЗТОЧНО ДЪРЖАВНО ПРЕДПРИЯТИЕ ДП,"НЕК - КУЛИШЕВ, ЛЕВИЧАРСКА СД",,213840.0,213840.0,3,BGN,Contract value: 213 840 BGN,72260000,02716-2022-0102,2022-06-01T11:22:02.880000+00:00,2022-05-30T21:00:00+00:00,,https://app.eop.bg/today/tenders/206445,72260000,contracts_cpv
tender,closed,False,Closed,40,„Избор на изпълнител за доставка на интернет за нуждите на ТП „ДГС Благоевград”,,"ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ ""ДЪРЖАВНО ГОРСКО СТОПАНСТВО БЛАГОЕВГРАД""",,1800.0,,1800.0,3,BGN,Estimated value: 1 800 BGN,72400000,02724-2022-0125,2022-05-30T08:41:11.010000+00:00,,2022-06-09T17:59:00+00:00,https://app.eop.bg/today/tenders/214357,72400000,advanced_tenders_cpv
contract,awarded,False,Awarded,40,"„Поддръжка, актуализация и абонаментно обслужване на счетоводен програмен продукт „Ривал”, внедрен в централно управление на ""ЮЦДП"" - Смолян и териториалните му поделения”",,ЮЖНОЦЕНТРАЛНО ДЪРЖАВНО ПРЕДПРИЯТИЕ ДП,"НЕК - КУЛИШЕВ, ЛЕВИЧАРСКА СД",,220320.0,220320.0,3,BGN,Contract value: 220 320 BGN,72260000,02718-2022-0140,2022-05-26T09:46:50.743000+00:00,2022-05-25T21:00:00+00:00,,https://app.eop.bg/today/tenders/205514,72260000,contracts_cpv
tender,closed,False,Closed,40,Поддръжка на технологичната инфраструктура на Патентно ведомство на Република България,,ПАТЕНТНО ВЕДОМСТВО НА РЕПУБЛИКА БЪЛГАРИЯ,,69999.0,,69999.0,3,BGN,Estimated value: 69 999 BGN,48800000,00738-2022-0003,2022-05-23T14:51:12.156000+00:00,,2022-06-03T17:59:00+00:00,https://app.eop.bg/today/tenders/212924,48800000,advanced_tenders_cpv
tender,closed,False,Closed,40,„Избор на изпълнител за доставка на интернет за нуждите на Териториално поделение „Държавно горско стопанство - Самоков”.,,"ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ ДЪРЖАВНО ГОРСКО СТОПАНСТВО""САМОКОВ""",,600.0,,600.0,3,BGN,Estimated value: 600 BGN,72400000,02724-2022-0109,2022-05-19T07:09:57.533000+00:00,,2022-05-30T17:59:00+00:00,https://app.eop.bg/today/tenders/210326,72400000,advanced_tenders_cpv
contract,awarded,False,Awarded,40,"Изпълнение на дейности по провеждане на електронно гласуване за избор на членове на Висшия съдебен съвет от съдиите, прокурорите и следователите",,ВИСШ СЪДЕБЕН СЪВЕТ,АБАТИ АД,,82000.0,82000.0,3,BGN,Contract value: 82 000 BGN,72300000,00833-2022-0008,2022-05-16T09:49:02.873000+00:00,2022-04-13T21:00:00+00:00,,https://app.eop.bg/today/tenders/185372,72300000,contracts_cpv
contract,awarded,False,Awarded,40,„Доставка на техническо оборудване и осъществяване на взаимодействие между АИС ЕАР-КОС с енциклопедията за оръжия“,,ГЛАВНА ДИРЕКЦИЯ НАЦИОНАЛНА ПОЛИЦИЯ,ГЛОБАЛ КОНСУЛТИНГ ООД,,49800.0,49800.0,3,BGN,Contract value: 49 800 BGN,72230000,05070-2022-0001,2022-05-13T04:00:00+00:00,2022-05-08T21:00:00+00:00,,https://app.eop.bg/today/tenders/165503,72230000,contracts_cpv
tender,closed,False,Closed,40,"Резервиране на интернет свързаността на ""АЕЦ Козлодуй"" ЕАД",,АЕЦ КОЗЛОДУЙ ЕАД,,30000.0,,30000.0,3,BGN,Estimated value: 30 000 BGN,72400000,00353-2022-0104,2022-05-10T08:47:41.706000+00:00,,2022-06-06T17:59:00+00:00,https://app.eop.bg/today/tenders/205188,72400000,advanced_tenders_cpv
contract,awarded,False,Awarded,40,"„Внедряване на интегрирано българско морско наблюдение (ИнБулМарС), базирано на обща среда за обмен на информация (CISE) за наблюдение на морската територия на ЕС“",,"ИЗПЪЛНИТЕЛНА АГЕНЦИЯ ""МОРСКА АДМИНИСТРАЦИЯ""",СТЕМО ООД,,2317000.0,2317000.0,3,BGN,Contract value: 2 317 000 BGN,72260000,00021-2021-0012,2022-04-15T04:00:00+00:00,2022-03-14T22:00:00+00:00,,https://app.eop.bg/today/tenders/168565,72260000,contracts_cpv
tender,closed,False,Closed,40,Разработване и внедряване на Система за клетъчно излъчване и разпространение на съобщения за предупреждение на населението BG-ALERT,,"Главна дирекция ""Пожарна безопасност и защита на населението"" (ГДПБЗН) - МВР",,4404827.31,,4404827.31,3,BGN,Estimated value: 4 404 827.31 BGN,72200000,02443-2022-0010,2022-04-08T07:18:35.103000+00:00,,2022-05-10T17:59:00+00:00,https://app.eop.bg/today/tenders/193341,72200000,advanced_tenders_cpv
contract,awarded,False,Awarded,40,„Предоставяне на услуги за осигуряване на функционирането на Системата за електронно наблюдение (СЕН) на Главна дирекция „Изпълнение на наказанията”,,"Главна дирекция ""Изпълнение на наказанията""",А1 България ЕАД,,69999.99,69999.99,3,BGN,Contract value: 69 999.99 BGN,72300000,02030-2022-0005,2022-04-08T06:12:20.643000+00:00,2022-03-31T21:00:00+00:00,,https://app.eop.bg/today/tenders/188529,72300000,contracts_cpv
tender,closed,False,Closed,40,„Избор на изпълнител за доставка на интернет за нуждите на ТП „ДГС Симитли”.,,"ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ ""ДЪРЖАВНО ГОРСКО СТОПАНСТВО СИМИТЛИ""",,384.0,,384.0,3,BGN,Estimated value: 384 BGN,72400000,02724-2022-0056,2022-04-01T10:06:56.946000+00:00,,2022-04-12T17:59:00+00:00,https://app.eop.bg/today/tenders/203193,72400000,advanced_tenders_cpv
tender,closed,False,Closed,40,„Избор на изпълнител за доставка на интернет за нуждите на ТП „ДГС Кресна”,,"ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ ""ДЪРЖАВНО ГОРСКО СТОПАНСТВО КРЕСНА""",,425.0,,425.0,3,BGN,Estimated value: 425 BGN,72400000,02724-2022-0055,2022-04-01T07:52:24.490000+00:00,,2022-04-12T17:59:00+00:00,https://app.eop.bg/today/tenders/203192,72400000,advanced_tenders_cpv
tender,closed,False,Closed,40,„Избор на изпълнител за доставка на интернет за нуждите на ТП „ДГС Белица”,,"ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ ""ДЪРЖАВНО ГОРСКО СТОПАНСТВО БЕЛИЦА""",,650.0,,650.0,3,BGN,Estimated value: 650 BGN,72400000,02724-2022-0052,2022-03-30T06:58:35.386000+00:00,,2022-04-11T17:59:00+00:00,https://app.eop.bg/today/tenders/201549,72400000,advanced_tenders_cpv
tender,closed,False,Closed,40,"""Избор на изпълнител за доставка на интернет за нуждите на ТП ""ДГС Добринище""",,"ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ ""ДЪРЖАВНО ГОРСКО СТОПАНСТВО ДОБРИНИЩЕ""",,350.0,,350.0,3,BGN,Estimated value: 350 BGN,72400000,02724-2022-0051,2022-03-30T06:25:59.933000+00:00,,2022-04-11T17:59:00+00:00,https://app.eop.bg/today/tenders/201610,72400000,advanced_tenders_cpv
contract,awarded,False,Awarded,40,"Оптимизация на съществуващата SCADA система и осигуряване на външен достъп на клиенти на ""Овергаз Мрежи""АД до показанията им в SmartWeb",,ОВЕРГАЗ МРЕЖИ АД,ХАНИУЕЛ ЕООД,,58928.0,58928.0,3,BGN,Contract value: 58 928 BGN,72260000,04878-2022-0001,2022-03-29T10:02:04.466000+00:00,2022-03-09T22:00:00+00:00,,https://app.eop.bg/today/tenders/182484,72260000,contracts_cpv
contract,awarded,False,Awarded,40,Изготвяне на уеб базирано приложение с информация за критични пътни точки” по проект ROBG-306 „Better connection of Alexandria and Cherven Bryag to TEN-T” - По- добра връзка на Александрия и Червен бряг към TEN-T мрежата,,ОБЩИНА ЧЕРВЕН БРЯГ,АР ВИ СОЛЮШЪНС ЕООД,,95700.0,95700.0,3,BGN,Contract value: 95 700 BGN,72000000,00122-2022-0003,2022-03-29T03:54:40.776000+00:00,2022-03-28T21:00:00+00:00,,https://app.eop.bg/today/tenders/189420,уеб портал,contracts_subject
tender,closed,False,Closed,40,""" Избор на изпълнител за доставка на интернет за нуждите на ТП "" ДГС Сандански""",,"ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ ""ДЪРЖАВНО ГОРСКО СТОПАНСТВО САНДАНСКИ""",,400.0,,400.0,3,BGN,Estimated value: 400 BGN,72400000,02724-2022-0046,2022-03-24T08:03:15.333000+00:00,,2022-04-05T17:59:00+00:00,https://app.eop.bg/today/tenders/199502,72400000,advanced_tenders_cpv
tender,closed,False,Closed,40,„Избор на изпълнител за доставка на интернет за нуждите на ТП „ДГС Невестино”,,"ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ ДЪРЖАВНО ГОРСКО СТОПАНСТВО ""НЕВЕСТИНО""",,336.0,,336.0,3,BGN,Estimated value: 336 BGN,72400000,02724-2022-0042,2022-03-22T09:47:25.820000+00:00,,2022-04-04T17:59:00+00:00,https://app.eop.bg/today/tenders/195286,72400000,advanced_tenders_cpv
tender,closed,False,Closed,40,„Избор на оператор за предоставяне на мобилни услуги за пренос на данни чрез обществена далекосъобщителна подвижна клетъчна мрежа по стандарт GSM и UMTS с национално покритие за нуждите на ТП „ДГС,,"ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ ""ДЪРЖАВНО ГОРСКО СТОПАНСТВО БЕЛОВО""",,480.0,,480.0,3,BGN,Estimated value: 480 BGN,72400000,02724-2022-0039,2022-03-18T09:26:41.066000+00:00,,2022-03-31T17:59:00+00:00,https://app.eop.bg/today/tenders/197327,72400000,advanced_tenders_cpv
tender,closed,False,Closed,40,"""Избор на изпълнител за доставка на интернет за нуждите на ТП ДГС Места""",,"ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ ""ДЪРЖАВНО ГОРСКО СТОПАНСТВО МЕСТА""",,840.0,,840.0,3,BGN,Estimated value: 840 BGN,72400000,02724-2022-0023,2022-03-09T08:42:45.563000+00:00,,2022-03-21T19:59:00+00:00,https://app.eop.bg/today/tenders/194149,72400000,advanced_tenders_cpv
tender,closed,False,Closed,40,"Избор на изпълнител за доставка на интернет за нуждите на ТП ""ДГС Разлог""",,"ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ ""ДЪРЖАВНО ГОРСКО СТОПАНСТВО РАЗЛОГ""",,650.0,,650.0,3,BGN,Estimated value: 650 BGN,72400000,02724-2022-0022,2022-03-07T14:53:48.466000+00:00,,2022-03-17T19:59:00+00:00,https://app.eop.bg/today/tenders/193840,72400000,advanced_tenders_cpv
tender,closed,False,Closed,40,"""Избор на изпълнител за доставка на интернет за нуждите на ТП ""ДГС Ихтиман""",,ТЕРИТОРИАЛНО ПОДЕЛЕНИЕ ДЪРЖАВНО ГОРСКО СТОПАНСТВО ИХТИМАН,,800.0,,800.0,3,BGN,Estimated value: 800 BGN,72400000,02724-2022-0021,2022-03-01T11:38:02.383000+00:00,,2022-03-14T19:59:00+00:00,https://app.eop.bg/today/tenders/185685,72400000,advanced_tenders_cpv
contract,awarded,False,Awarded,40,"Разработване и поддръжка на институционален интернет сайт на Държавна агенция ""Национална сигурност""",,"Държавна агенция ""Национална сигурност""",МС Комп ООД,,23000.0,23000.0,3,BGN,Contract value: 23 000 BGN,72260000,01666-2021-0017,2022-02-28T12:53:25.250000+00:00,2022-02-22T22:00:00+00:00,,https://app.eop.bg/today/tenders/171874,72260000,contracts_cpv
tender,closed,False,Closed,40,Предоставяне на мобилен интернет за нуждите на Агенция за държавна финансова инспекция,,АГЕНЦИЯ ЗА ДЪРЖАВНА ФИНАНСОВА ИНСПЕКЦИЯ,,23000.0,,23000.0,3,BGN,Estimated value: 23 000 BGN,72400000,01285-2022-0001,2022-02-18T14:35:57.280000+00:00,,2022-03-04T19:59:00+00:00,https://app.eop.bg/today/tenders/190243,72400000,advanced_tenders_cpv
tender,closed,False,Closed,40,Осигуряване/предоставяне на Интернет в обекти на „БДЖ Пътнически превози“ ЕООД,,"""БДЖ-ПЪТНИЧЕСКИ ПРЕВОЗИ"" съкратено ""БДЖ - ПП"" ЕООД",,53577.5,,53577.5,3,BGN,Estimated value: 53 577.50 BGN,72400000,01605-2022-0002,2022-02-15T13:13:46.603000+00:00,,2022-02-25T19:59:00+00:00,https://app.eop.bg/today/tenders/177544,72400000,advanced_tenders_cpv
tender,closed,False,Closed,40,"Изпълнение на дейности по провеждане на електронно гласуване за избор на членове на Висшия съдебен съвет от съдиите, прокурорите и следователите",,ВИСШ СЪДЕБЕН СЪВЕТ,,83700.0,,83700.0,3,BGN,Estimated value: 83 700 BGN,72300000,00833-2022-0008,2022-01-27T14:41:28.353000+00:00,,2022-02-17T19:59:00+00:00,https://app.eop.bg/today/tenders/185372,72300000,advanced_tenders_cpv
contract,awarded,False,Awarded,40,„ОСИГУРЯВАНЕ НА СЕРВИЗНО ОБСЛУЖВАНЕ НА НАЦИОНАЛНАТА СИСТЕМА ЗА КОНТРОЛ КАЧЕСТВОТО НА АТМОСФЕРНИЯ ВЪЗДУХ В РЕАЛНО ВРЕМЕ”,,ИЗПЪЛНИТЕЛНА АГЕНЦИЯ ПО ОКОЛНА СРЕДА,ИНФО-ЛОГИКА ООД,,459134.0,459134.0,3,BGN,Contract value: 459 134 BGN,72200000,00740-2021-0018,2021-12-13T06:00:00+00:00,2021-11-15T22:00:00+00:00,,https://app.eop.bg/today/tenders/159339,72200000,contracts_cpv
contract,awarded,False,Awarded,40,„Оперативна поддръжка и текущо развитие на уеб ресурсите на БНР“,,БЪЛГАРСКО НАЦИОНАЛНО РАДИО,ОПТИМАЛ СЪЛЮШЪНС ООД,,52800.0,52800.0,3,BGN,Contract value: 52 800 BGN,72000000,00349-2021-0032,2021-11-15T11:56:35.496000+00:00,2021-11-08T22:00:00+00:00,,https://app.eop.bg/today/tenders/162883,уеб портал,contracts_subject
tender,closed,False,Closed,40,",,Изграждане на информационна система и портални функции, обслужващи заповедното производство“",,ВИСШ СЪДЕБЕН СЪВЕТ,,,,,3,BGN,Budget unknown,,168002,2021-10-21T12:43:12.750000+00:00,,,https://app.eop.bg/today/tenders/168002,портал,quick_search
contract,awarded,False,Awarded,40,Външни услуги за изработване на образователна игра и приложения по обособени позиции,,"РУСЕНСКИ УНИВЕРСИТЕТ ""АНГЕЛ КЪНЧЕВ""",ТОРНАДО СТУДИО ООД,,37306.0,37306.0,3,BGN,Contract value: 37 306 BGN,72212911,00585-2021-0009,2021-09-21T07:38:40.816000+00:00,2021-08-30T21:00:00+00:00,,https://app.eop.bg/today/tenders/149304,уеб портал,contracts_subject
tender,closed,False,Closed,40,„ОСИГУРЯВАНЕ НА СЕРВИЗНО ОБСЛУЖВАНЕ НА НАЦИОНАЛНАТА СИСТЕМА ЗА КОНТРОЛ КАЧЕСТВОТО НА АТМОСФЕРНИЯ ВЪЗДУХ В РЕАЛНО ВРЕМЕ”,,ИЗПЪЛНИТЕЛНА АГЕНЦИЯ ПО ОКОЛНА СРЕДА,,460000.0,,460000.0,3,BGN,Estimated value: 460 000 BGN,72200000,00740-2021-0018,2021-09-17T07:27:40.186000+00:00,,2021-10-13T17:59:00+00:00,https://app.eop.bg/today/tenders/159339,72200000,advanced_tenders_cpv
tender,closed,False,Closed,40,"Информация по чл.44, ал.3, т.1 от ЗОП относно външно участие при подготовка на технически задания и методики за оценка на оферти като част от документацията по следните обществени поръчки: „Надграждане на публичния регистър и на информационната система на КЗК“ и „Изграждане на нов информационен портал на КЗК“.  И двете поръчки (чието обявяване предстои) са част от Проект № BG05SFOP001-1.014-0001 ""Развитие на информационната система и публичния регистър на Комисията за защита на конкуренцията"", к",,КОМИСИЯ ЗА ЗАЩИТА НА КОНКУРЕНЦИЯТА,,,,,3,BGN,Budget unknown,,134500,2021-06-15T15:40:47.676000+00:00,,,https://app.eop.bg/today/tenders/134500,портал,quick_search
tender,closed,False,Closed,40,"Информация по чл.44, ал.3, т.1 от ЗОП относно проведени консултации и предварителни проучвания във връзка с подготовка на проектно предложение с цел кандидатстване на КЗК за финансиране пред Оперативна програма ""Добро управление"", съфинансирана от Европейския съюз, чрез Европейския социален фонд.  Проектното предложение касае изграждане на нов информационен портал и надграждане на публичния регистър и информационната система на КЗК. Информация за Проект № BG05SFOP001-1.014-0001 ""Развитие на инфо",,КОМИСИЯ ЗА ЗАЩИТА НА КОНКУРЕНЦИЯТА,,,,,3,BGN,Budget unknown,,139662,2021-06-01T13:50:37.710000+00:00,,,https://app.eop.bg/today/tenders/139662,портал,quick_search
tender,closed,False,Closed,40,„Предоставяне на услуги за осигуряване на функционирането на Системата за електронно наблюдение (СЕН) на Главна дирекция „Изпълнение на наказанията”,,"Главна дирекция ""Изпълнение на наказанията""",,69999.99,,69999.99,3,BGN,Estimated value: 69 999.99 BGN,72300000,02030-2020-0029,2020-12-30T15:27:05.140000+00:00,,2021-01-11T19:59:00+00:00,https://app.eop.bg/today/tenders/97854,72300000,advanced_tenders_cpv
tender,closed,False,Closed,40,"„Предоставяне на агропазарна информация за нуждите на Министерство на земеделието, храните и горите”, с две обособени позиции",,"МИНИСТЕРСТВО НА ЗЕМЕДЕЛИЕТО, ХРАНИТЕ И ГОРИТЕ",,414000.0,,414000.0,3,BGN,Estimated value: 414 000 BGN,72300000,00696-2020-0021,2020-12-21T08:03:33.500000+00:00,,2021-01-18T19:59:00+00:00,https://app.eop.bg/today/tenders/96452,72300000,advanced_tenders_cpv
tender,closed,False,Closed,40,"Реконструкция на северна водна магистрала в участъка между колона 19 и колона 20 в ТЕЦ „Русе – Изток“ и изграждане на портал и пътна връзка с общинската пътна мрежа, по Техническо задание и проект",,ТОПЛОФИКАЦИЯ РУСЕ АД,,150000.0,,150000.0,3,BGN,Estimated value: 150 000 BGN,,00678-2020-0041,2020-09-11T16:11:41.910000+00:00,,2020-09-23T09:00:00+00:00,https://app.eop.bg/today/tenders/77766,портал,quick_search
tender,closed,False,Closed,40,"Неозаглавена поръчка,, Организиране и провеждане на обучение на администратори за управление на технологичната платформа на Единния портал за достъп до електронни административни услуги (ЕПДЕАУ), изграждането и администрирането на федерирани портали към нея, както и създаване и администриране на електронни форми“.",,ЕЛЕКТРОННО УПРАВЛЕНИЕ,,,,,3,BGN,Budget unknown,,65416,2020-06-15T15:46:32.216000+00:00,,,https://app.eop.bg/today/tenders/65416,портал,quick_search
contract,awarded,False,Awarded,39,"„Доставка на компютърна техника, периферни устройства и софтуер по обособени позиции“",,Министерство на отбраната,АСАП ЕООД,,2016.0,2016.0,3,BGN,Contract value: 2 016 BGN,48800000,00164-2024-0006,2024-09-27T04:01:30+00:00,2024-09-17T21:00:00+00:00,,https://app.eop.bg/today/tenders/330672,48800000,contracts_cpv
contract,awarded,False,Awarded,39,"„Доставка на компютърна техника, периферни устройства и софтуер по обособени позиции“",,Министерство на отбраната,СМАРТ ДИДЖИТЪЛ СОЛЮШЪНС ЕООД,,76992.0,76992.0,3,BGN,Contract value: 76 992 BGN,48800000,00164-2024-0006,2024-09-27T04:00:51+00:00,2024-09-15T21:00:00+00:00,,https://app.eop.bg/today/tenders/330672,48800000,contracts_cpv
contract,awarded,False,Awarded,39,"„Доставка на хардуерни ресурси, софтуерна платформа за виртуализация и комуникационно оборудване, за нуждите на Агенция по вписванията (АВ) по обособени позиции“",," ""ИНФОРМАЦИОННО ОБСЛУЖВАНЕ"" АД",ССАРМ ЕООД,,1362277.0,1362277.0,3,BGN,Contract value: 1 362 277 BGN,30230000,05948-2023-0071,2023-12-22T06:00:00+00:00,2023-12-13T22:00:00+00:00,,https://app.eop.bg/today/tenders/332344,платформа,contracts_subject
tender,active,True,Active,38,"Създаване и експлоатация Комплексна многопротоколна комуникационна система с висока мрежова скорост за
Централизирана система под ключ за големи данни и за нейна връзка с партньори и суперкомпютри, въвеждане в
експлоатация на мултиклъстерна система Hadoop и на система за разпределена база данни от данни,по
проектДигитализация на икономиката в среда на големи данни–ДИГДBG16RFPR002-1.014-0013-C01",,УНИВЕРСИТЕТ ЗА НАЦИОНАЛНО И СВЕТОВНО СТОПАНСТВО,,327652.88,,327652.88,1,EUR,Estimated value: 327 652.88 EUR,,00062-2026-0049,2026-08-19T05:51:05.386000+00:00,,2026-09-21T20:59:59+00:00,https://app.eop.bg/today/tenders/597946,дигитализация,quick_search
tender,closed,False,Closed,38,"Пазарни консултации за определяне на актуална прогнозна стойност на обществена поръчка с предмет: ""Обновяване на ИКТ инфраструктурата на полицейски системи чрез доставка на хардуер и платформи за разработване и актуализация на системите""",,Дирекция Комуникационни и Информационни системи,,,,,1,EUR,Budget unknown,,588303,2026-06-08T17:27:46.200000+00:00,,,https://app.eop.bg/today/tenders/588303,интеграция на системи,quick_search
tender,closed,False,Closed,38,"„Осигуряване на следгаранционна поддръжка на лицензи за специализиран софтуер – централизирана клауд базирана конзола за интегрирано управление, контрол и запис на данни от IP камери за наблюдение и видео сървъри""""",,МИНИСТЕРСТВО НА ОБРАЗОВАНИЕТО И НАУКАТА,,1444759.68,,1444759.68,1,EUR,Estimated value: 1 444 759.68 EUR,,00165-2026-0001,2026-02-18T14:33:20.406000+00:00,,2026-02-19T21:59:59+00:00,https://app.eop.bg/today/tenders/555926,софтуер,quick_search
tender,closed,False,Closed,38,„Подновяване правото на ползване и поддръжка на софтуерни продукти NETWRIX AUDITOR за нуждите на Комисия за защита на личните данни (КЗЛД)“,,ИНФОРМАЦИОННО ОБСЛУЖВАНЕ АД,,7925.0,,7925.0,1,EUR,Estimated value: 7 925 EUR,,05948-2026-0014,2026-01-28T05:27:46.106000+00:00,,2026-02-27T21:59:59+00:00,https://app.eop.bg/today/tenders/553495,софтуер,quick_search
tender,closed,False,Closed,38,"Създаване и експлоатация на Комплексна многопротоколна комуникационна система с висока мрежова скорост за Централизирана система под ключ за големи данни и за нейна връзка с партньори и суперкомпютри, въвеждане в експлоатация на мултиклъстерна система Hadoop и на система за разпределена база данни от данни,по проектДигитализация на икономиката в среда на големи данни–ДИГДBG16RFPR002-1.014-0013-C01",,УНИВЕРСИТЕТ ЗА НАЦИОНАЛНО И СВЕТОВНО СТОПАНСТВО,,640833.33,,640833.33,3,BGN,Estimated value: 640 833.33 BGN,,00062-2025-0079,2025-12-15T05:09:41.823000+00:00,,2026-01-14T21:59:59+00:00,https://app.eop.bg/today/tenders/539501,дигитализация,quick_search
contract,awarded,False,Awarded,38,"Извънгаранционно обслужване на компютъризирани симулатори Simbionix и лиценз за достъп до онлайн платформа Mentor Learn Cloud за нуждите на Медицински факултет при Софийски университет ""Св. Климент Охридски""",,"СОФИЙСКИ УНИВЕРСИТЕТ ""СВ.КЛИМЕНТ ОХРИДСКИ""",ЕКОС-МЕДИКА ООД,,2266680.0,2266680.0,3,BGN,Contract value: 2 266 680 BGN,50400000,00640-2024-0051,2025-02-25T05:47:06+00:00,2025-02-20T22:00:00+00:00,,https://app.eop.bg/today/tenders/437917,платформа,contracts_subject
tender,closed,False,Closed,37,"Извънгаранционно обслужване на компютъризирани симулатори Simbionix и лиценз за достъп до онлайн платформа Mentor Learn Cloud за нуждите на Медицински факултет при Софийски университет ""Св. Климент Охридски""",,"СОФИЙСКИ УНИВЕРСИТЕТ ""СВ.КЛИМЕНТ ОХРИДСКИ""",,2266720.0,,2266720.0,3,BGN,Estimated value: 2 266 720 BGN,,00640-2024-0051,2024-11-19T10:06:18.153000+00:00,,2025-01-06T21:59:59+00:00,https://app.eop.bg/today/tenders/437917,платформа,quick_search
